,Brand_Audi,Brand_BMW,Brand_Fiat,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Jaguar,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Nissan,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Fuel Type_Diesel,Fuel Type_Petrol,TransmissionType_Manual,Body Type_Convertible,Body Type_Coupe,Body Type_Hatchback,Body Type_Minivan,Body Type_Pickup Truck,Body Type_SUV,Body Type_Sedan,ARAI Mileage,Engine Displacement (cc),No. of cylinder,Max Power (kW),Max Torque (Nm),Seating Capacity,Fuel Tank Capacity,Power Steering,Power Windows Front,Anti Lock Braking System,Air Conditioner,Driver Airbag,Passenger Airbag,Automatic Climate Control,Fog Lights - Front,Alloy Wheels,Price,Ground Clearance Unladen
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.88,1498.0,4.0,109.998207,250.0,5.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1554000.0,188.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.65,1984.0,4.0,139.99771800000002,320.0,5.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3517000.0,204.0952380952381
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,999.0,3.0,52.95215700000001,96.0,7.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,765000.0,182.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.24,999.0,3.0,73.548391,152.0,5.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,886500.0,205.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,999.0,3.0,73.548391,152.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,851000.0,205.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.6,1498.0,4.0,109.998207,250.0,5.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1564000.0,188.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.78,1984.0,4.0,139.99771800000002,320.0,7.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4022500.0,192.0
74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.5,1248.0,4.0,68.395604,209.0,5.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,827999.9999999999,205.0
75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.31,2993.0,6.0,249.995925,700.0,6.0,58.02758620689655,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,12349999.999999998,204.0952380952381
76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.37,1995.0,4.0,109.998207,360.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4840000.0,204.0952380952381
80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.841571428571427,2998.0,6.0,249.8095,500.0,2.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8930000.0,245.01853002070393
81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,2998.0,6.0,264.999409,500.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7700000.0,204.0952380952381
82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,2157.352,4.504,321.84,630.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12100000.0,204.0952380952381
83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.02,2998.0,6.0,274.99924599999997,500.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7150000.0,174.25
85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.82,1998.0,4.0,140.996956,280.0,5.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4450000.0,174.25
86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.841571428571427,2993.0,6.0,337.995982,550.0,4.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9800000.0,245.01853002070393
87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.42,2993.0,6.0,194.99309300000002,620.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6890000.000000001,174.25
88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.841571428571427,2157.352,4.504,335.25,430.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,7570000.0,174.25
89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.61,1995.0,4.0,139.99771800000002,400.0,5.0,58.02758620689655,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5970000.0,100.0
90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.841571428571427,2993.0,6.0,374.997616,650.0,5.0,58.02758620689655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14800000.0,100.0
92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.47,1984.0,4.0,183.13646300000002,370.0,5.0,58.02758620689655,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6441000.0,204.0952380952381
93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.841571428571427,1998.0,4.0,139.99771800000002,320.0,5.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4785000.0,174.25
94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,2995.0,6.0,249.995925,500.0,7.0,58.02758620689655,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8850000.0,204.0952380952381
95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1984.0,4.0,139.99771800000002,320.0,5.0,62.4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4844500.0,204.0952380952381
96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,2157.352,4.504,300.0,664.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11400000.000000002,204.0952380952381
98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.8,2995.0,4.0,253.538,500.0,5.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12500000.0,204.0952380952381
100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.841571428571427,2995.0,6.0,249.995925,500.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14849999.999999998,174.25
101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1984.0,4.0,139.99771800000002,320.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5226000.0,204.0952380952381
103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.841571428571427,2994.0,6.0,259.995762,500.0,5.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7573999.999999999,100.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.841571428571427,2925.0,6.0,209.99657700000003,600.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8150000.0,174.25
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1998.0,4.0,144.66580000000002,400.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7400000.0,204.0952380952381
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1998.0,4.0,139.99771800000002,400.0,7.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6680000.0,204.0952380952381
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.34,1950.0,4.0,179.997066,500.0,5.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7300000.0,100.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.841571428571427,1332.0,4.0,119.998044,250.0,5.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4580000.0,174.25
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.841571428571427,1991.0,4.0,309.994947,500.0,5.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9250000.0,2729.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,2157.352,4.504,225.29,390.0,7.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7750000.0,204.0952380952381
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,2996.0,6.0,286.997559,520.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8700000.0,204.0952380952381
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.841571428571427,1991.0,4.0,225.00006100000002,400.0,5.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5800000.0,174.25
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.841571428571427,2998.0,6.0,316.706247,520.63,4.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13000000.0,245.01853002070393
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1991.0,4.0,225.00006100000002,400.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6350000.0,204.0952380952381
124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1997.0,4.0,149.997555,430.0,5.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7741000.0,204.0952380952381
126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,2157.352,4.504,394.26,696.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12200000.0,174.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1997.0,4.0,183.994018,430.0,5.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7209000.0,212.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1997.0,4.0,183.994018,365.0,5.0,82.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9300000.0,204.0952380952381
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.2,1969.0,4.0,300.0,420.0,7.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9850000.0,223.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.18,1969.0,4.0,197.0,300.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4640000.0,204.0952380952381
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.841571428571427,1969.0,4.0,246.58,350.0,5.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6790000.000000001,174.25
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,2157.352,4.504,408.0,660.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5690000.0,204.0952380952381
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.56,3200.0,4.0,148.61801000000003,441.0,7.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4092000.0,235.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.56,3200.0,4.0,148.61801000000003,441.0,7.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4134000.0000000005,235.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.3,2360.0,4.0,170.0,226.0,5.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2039999.9999999998,215.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.5,2835.0,4.0,118.6,29.8,6.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2040500.0,190.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.9,1956.0,4.0,125.03151899999999,350.0,5.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2690000.0,204.0952380952381
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.1,1998.0,4.0,199.8476,400.0,5.0,58.02758620689655,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6265000.000000001,217.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1956.0,4.0,128.521395,350.0,7.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3600499.9999999995,204.0952380952381
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.841571428571427,1995.0,4.0,200.048939,400.0,5.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8050000.0,204.0952380952381
